NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha
12707,1.12979,0.96202,4.031,0.338922,2.33017,0.204792,0.402999,0.621128,0.54907,9.65436,0.097221,7.2646,1.52037,0.252227,2.47812,3.99736
12708,1.01152,2.27257,2.35702,0.551627,1.6747,0.546105,2.14338,0.926137,0.959418,9.10121,0.517315,7.35499,1.53458,0.837039,2.41617,3.62288
12709,1.7615,2.15552,4.14505,0.757813,0.626084,0.172166,2.02204,1.4002,1.00869,8.01545,0.512691,7.37249,0.285885,0.280487,2.62719,3.39828
12710,1.35878,2.20185,3.35623,0.205122,4.70381,0.774479,4.35497,2.00517,0.402094,8.26322,0.51278,7.33229,2.11049,0.495529,1.39711,1.00777
12711,0.891822,2.2749,3.26644,0.290184,3.17023,0.303962,3.17172,0.735268,1.06403,7.51754,0.477219,6.16172,0.441248,0.354798,2.70726,3.35398
12712,0.75412,2.44563,3.20565,0.27106,7.82865,0.453303,4.41605,1.41817,0.195723,3.92513,0.409829,4.54479,1.55518,0.167645,2.49385,3.5252
12713,0.908935,2.44974,3.45894,0.288179,7.72831,0.155043,3.82941,1.83875,0.877884,9.05619,0.333389,6.92199,1.32491,0.445291,2.55129,3.4
12714,0.937124,1.67047,3.43925,0.359311,6.62209,0.180618,3.60346,1.23981,0.45853,2.11276,0.416553,7.60162,1.70569,0.315412,0.684544,3.45468
12715,0.648215,0.413844,2.35008,1.05946,5.54177,0.139044,1.53453,1.56942,0.75534,10.2429,0.126133,7.31295,1.46545,0.775546,2.62549,2.57896
12716,1.4581,1.90942,3.154,0.303728,4.43108,0.13717,4.33788,1.12019,1.09131,1.7448,0.211272,5.50646,0.353555,0.669467,1.87732,3.0323
12717,1.12588,2.41149,3.28006,0.275217,1.6684,0.12947,3.69228,1.92023,1.01247,9.90998,0.379389,7.56513,2.20945,0.744031,0.848541,3.22688
12718,0.916142,0.782389,0.96499,0.217784,1.28816,0.514619,1.72325,1.88559,1.10554,2.0852,0.544941,7.13217,0.935957,0.326654,2.63785,3.71552
12719,0.874375,0.51124,3.95097,0.299518,5.67686,0.508387,3.30814,1.88962,0.969011,2.1899,0.128383,5.36943,1.42959,0.23077,1.20024,2.89534
12720,1.34727,2.41971,3.21681,0.423063,6.91111,0.214169,4.7193,2.2012,1.58642,5.40405,0.4898,6.97258,1.44002,0.651332,2.32564,4.14096
12721,0.997394,1.90701,1.83213,0.647059,5.04852,0.693724,2.33557,1.58722,1.06965,3.25828,0.265724,7.32276,1.3027,0.876747,2.14635,3.22797
12722,0.760792,2.47324,3.99701,0.698766,4.60629,0.156018,3.11854,1.66725,0.679962,6.89808,0.348398,7.39338,1.94683,0.507793,2.21061,0.514468
12723,1.25002,2.23091,3.13896,0.333561,4.90197,0.613264,2.68596,0.710175,0.403009,7.37791,0.490943,9.77822,1.37444,0.400654,2.62511,3.77062
12724,1.1114,2.23963,3.25112,0.618398,8.30532,0.133048,0.993824,0.625845,0.263626,9.34567,0.332574,7.21424,1.48639,0.471244,2.53377,3.48925
12725,0.76959,2.33956,3.57501,0.704529,6.55181,0.56214,3.22189,0.969571,1.14906,9.67922,0.363608,7.37414,0.995682,0.194347,2.41251,3.93906
12726,0.72898,2.12573,3.88575,0.237373,5.92367,0.144636,3.01169,0.910725,0.992594,6.98275,0.22403,7.35401,1.61575,0.346741,0.44976,3.45345
12727,1.07602,2.36923,0.958595,0.259623,7.65497,0.567022,4.57034,1.59985,0.627129,6.7924,0.232073,7.48189,1.38242,0.538189,2.56216,3.26067
12728,1.03987,1.31055,3.19182,0.272388,2.60377,0.369761,4.64797,0.963322,0.893705,5.30513,0.182546,6.43208,1.59749,0.231747,2.49341,3.44447
12729,0.61196,0.556031,0.918425,0.403855,6.10771,0.427721,0.737847,1.94916,0.300745,6.60586,0.445711,3.50174,2.06284,0.252842,2.56712,1.56256
12730,0.844552,2.23754,3.14769,0.276801,7.06747,0.255331,3.04678,2.02523,0.869993,6.90956,0.284928,7.53441,1.21248,0.456014,0.853572,1.69792
12731,0.962892,2.3691,3.03006,0.300536,1.66071,0.152526,3.58249,1.51248,0.96685,6.01394,0.325499,6.84735,1.50579,0.699371,2.55412,3.35138
12732,0.924971,2.19041,2.547,0.819576,4.19596,0.147976,1.85686,1.27465,1.32987,7.74612,0.365654,7.50402,1.53047,0.64616,2.50383,3.53188
12733,1.11554,2.2022,3.53176,0.59795,3.94796,0.505523,4.15747,0.685331,0.779847,4.31275,0.233532,7.41932,1.44858,0.178012,1.80008,3.39718
12734,0.686199,2.32835,2.65508,1.40558,5.32482,0.160997,2.87681,2.19306,0.727105,4.84208,0.120247,7.41198,0.823595,0.397885,2.69531,0.811471
12735,1.33251,2.2405,1.77089,0.293834,7.35011,0.145713,2.49897,0.910416,1.27791,9.11131,0.359752,7.00175,2.1474,0.319931,2.44058,1.93441
12736,1.11137,0.599004,3.10923,1.11895,4.70853,1.25886,3.27498,0.838116,0.605887,9.65102,0.152354,7.28421,1.59235,0.439773,0.571476,2.02441
12737,0.747399,2.2016,3.29613,0.455003,0.62188,0.142034,3.28695,2.08198,0.980171,8.21212,0.303458,4.12742,0.50846,0.260399,2.37801,3.40935
12738,0.316618,0.388345,2.19714,1.32821,4.74666,0.249476,4.13215,0.714189,0.555073,5.97313,0.499138,7.327,2.33286,0.478039,2.58017,2.68591
12739,1.10725,2.21159,3.79431,0.0979374,2.36864,0.156952,4.18936,1.02934,0.148167,6.62528,0.298571,7.25962,1.36131,1.0015,2.16814,3.74994
12740,1.38876,2.18183,3.1554,0.667999,3.41361,0.553533,3.4499,1.42635,0.268595,8.3699,0.592489,7.4587,1.51583,0.300291,2.42232,3.42697
12741,1.72231,1.7131,3.44506,0.603318,4.69124,0.142519,3.19041,1.34809,0.894461,1.93485,0.454448,7.2196,1.3781,0.662612,2.46015,3.57858
12742,0.956638,0.863391,0.537343,0.295038,0.848938,0.128104,2.81709,1.58287,0.948169,6.76056,0.352801,7.29012,1.06645,1.36631,1.44528,2.34244
12743,1.09224,1.92343,0.739074,0.232895,2.94975,0.220152,4.44651,1.85948,0.636135,8.05714,0.320983,7.38401,2.09605,0.747455,1.39415,2.69414
12744,1.07524,2.22066,1.09138,0.384149,6.53463,0.131102,0.591035,0.849766,0.683789,8.52366,0.335533,7.46703,1.4623,0.169489,2.45353,4.00106
12745,0.965388,1.89592,3.30343,0.335161,1.39626,0.876423,4.64063,1.12759,0.795012,8.79837,0.435682,6.90768,2.65753,0.420467,2.3843,3.09572
12746,0.644578,2.21891,3.17723,0.971763,7.06032,0.43506,3.15402,2.11551,0.234804,8.024,0.565063,11.4688,1.48121,0.162826,1.92855,0.966618
12747,1.26837,1.5966,3.6057,0.593564,6.96586,0.115734,2.07927,1.16382,1.09113,3.0022,0.159554,7.0918,1.48624,0.150652,2.44641,2.92264
12748,0.932584,2.19683,2.74642,0.60888,7.24814,0.134827,3.28176,1.87539,0.46336,9.48758,0.470548,7.03057,0.634223,0.358912,2.26555,3.30976
12749,0.992247,1.20923,3.53582,0.292382,1.98954,0.443914,1.32312,1.62977,1.05563,7.57257,0.48487,5.92402,0.280427,0.300432,1.87773,1.07781
12750,1.54514,0.998452,3.76554,0.284754,3.33017,0.308188,3.76591,1.3934,0.948954,6.72363,0.309427,6.62141,1.95367,0.707933,2.49941,1.70012
12751,0.453641,2.18761,3.14214,0.31174,6.11919,0.407691,3.40967,0.796831,1.23403,7.09992,0.320122,7.16899,1.56288,0.279786,0.826091,3.18192
12752,0.475829,2.09213,3.10311,0.123451,5.17371,0.411516,2.26066,2.13571,0.443646,7.10803,0.312757,7.41226,1.52906,0.373711,2.40128,3.28128
12753,0.391319,2.14199,3.07107,0.33463,5.12304,0.453051,1.58934,1.82854,0.900898,8.72094,0.168329,7.02301,1.31272,0.363947,2.32622,3.77726
12754,0.763677,2.23709,1.21212,0.866485,0.721589,0.18386,2.18787,0.87009,0.479637,6.26997,0.285687,3.18422,1.29796,0.302038,2.39722,3.29145
12755,0.972367,0.34995,3.07246,0.222954,6.14623,0.671725,3.84875,1.11417,0.808233,2.49674,0.110275,6.57885,1.95558,0.34026,0.372274,3.30879
12756,1.10663,2.18111,1.91158,0.311937,3.64067,0.132768,2.74183,1.60356,1.06097,9.17046,0.326326,7.38905,0.528603,0.446926,1.99379,2.3301
12757,0.983559,2.28759,1.95939,0.267937,4.92483,0.150207,2.21257,2.06782,0.342272,9.11086,0.177963,6.98102,1.37519,0.201683,2.4594,3.20632
12758,0.920518,2.25645,0.513044,0.624334,5.71874,0.117209,3.3038,0.778615,0.953029,6.68277,0.328033,7.12505,0.664494,0.823481,2.36785,1.04402
12759,0.897405,1.34386,3.14442,0.283615,4.24068,0.125246,3.00069,1.34765,0.840042,1.59909,0.502863,7.4434,2.17668,0.234918,2.43496,3.10606
12760,0.663814,1.45123,2.82257,0.361505,4.93409,0.410261,3.20016,0.995386,0.183214,10.5952,0.260973,7.54116,0.514659,0.453553,1.70011,3.57703
12761,1.36018,0.562518,3.61384,0.271335,5.39491,0.121958,3.63047,1.1297,0.728537,5.19755,0.309619,7.31281,1.15336,0.332874,0.98375,2.63708
12762,0.840365,2.17691,3.06568,0.656458,2.78385,0.416982,2.3892,0.808059,0.699848,3.73359,0.476313,2.57053,1.46306,0.398191,0.874139,1.93513
12763,0.681353,1.95011,3.50221,0.765135,6.72239,0.434198,0.701841,0.729482,0.271783,7.75619,0.272341,7.298,1.49002,0.784129,2.40342,2.83053
12764,1.80132,2.1046,3.39828,0.494468,6.21976,0.514917,4.06554,1.39971,0.298205,6.72193,0.214349,7.2527,1.38617,0.473069,2.36435,1.03406
12765,0.388866,2.17531,2.9792,1.27408,4.20488,0.144857,2.66058,1.57667,0.929296,3.94261,0.442926,5.02845,2.03934,0.625269,2.02251,3.17709
12766,1.09457,2.15328,3.48553,0.242072,1.18506,0.13361,4.15468,1.29768,1.0716,9.12364,0.53029,1.70894,0.926559,0.437178,2.35035,3.27296
12767,1.49159,2.37274,1.29971,0.700438,4.58811,0.413762,1.67938,0.461549,0.231695,8.56795,0.236179,7.58108,1.98605,0.193655,2.14656,3.3502
12768,1.03803,0.329115,2.52454,0.650503,8.0697,0.121289,5.29251,2.01099,1.56384,5.2328,0.185201,7.29168,0.361552,0.467418,2.2113,3.19427
12769,1.09241,1.08131,2.71443,0.366548,1.40952,0.353185,1.47367,1.10884,1.17844,3.25698,0.131412,7.35394,2.62355,0.282068,2.24425,1.00703
12770,0.39997,1.6553,3.20911,0.316873,2.37713,0.274427,2.83227,1.40788,0.605419,4.24209,0.472308,5.84402,1.46949,0.703821,2.36861,3.21815
12771,1.38601,2.17555,3.0119,0.410898,2.91945,0.562901,4.22039,1.34293,0.8838,7.2441,0.479341,1.88263,1.20731,0.158096,1.44557,2.91695
12772,0.998165,0.478083,2.0925,0.280929,4.77795,0.513702,2.57455,1.99027,0.737607,3.04171,0.270161,3.85282,1.36338,0.150671,2.37519,3.22192
12773,1.73454,1.26637,2.21858,0.271086,6.67359,0.140835,3.51711,1.86713,0.933345,7.84791,0.289185,7.23337,1.47023,0.398521,2.06068,1.62072
12774,1.43804,1.92255,3.37829,0.283948,1.82977,0.490937,3.17117,1.61197,0.166557,7.61937,0.467148,4.62809,1.13715,0.304511,1.68213,1.89654
12775,0.808182,2.16856,0.782478,0.550599,1.92685,0.741977,1.85286,0.713117,0.772806,7.39005,0.121637,6.8513,1.4294,0.375318,2.41948,4.06705
12776,0.976507,2.04937,1.61388,0.631679,5.54293,0.432846,2.84039,0.899175,0.50967,8.06633,0.486605,7.37986,0.984474,1.10058,2.02367,1.72429
12777,0.337376,0.758095,3.06162,0.265549,3.77184,0.117353,1.11421,0.743095,0.222597,8.23709,0.56159,7.00318,1.30223,0.326111,1.01156,0.801943
12778,1.08838,2.15671,3.16534,0.854712,5.00678,0.427522,3.32956,0.847676,0.847895,8.84015,0.249986,7.29052,1.44828,0.138613,2.27613,3.4707
12779,0.98124,1.61746,1.1326,0.22364,4.55651,0.132302,2.94619,0.727597,0.895226,6.0142,0.261325,6.69333,2.02289,0.612041,0.446595,1.81248
12780,0.517737,0.602294,1.18175,0.261152,5.9956,0.147356,3.41772,0.836117,1.131,6.97446,0.212249,6.94181,1.34926,0.214123,2.24034,4.01806
12781,1.05336,2.60157,2.87135,0.366536,4.8629,0.150481,3.0231,0.625523,0.683981,6.24676,0.462775,6.16841,1.2968,0.222254,1.53014,3.5817
12782,0.973235,2.16713,3.22595,0.571749,1.58571,0.238912,3.84203,0.82063,1.37714,8.51423,0.411437,1.93323,0.75283,0.265236,2.31394,3.14656
12783,1.06026,1.0608,3.05323,0.199436,6.4126,0.133989,3.20051,1.08874,0.515211,6.52678,0.0985035,6.83016,1.41923,0.331875,1.83883,2.4802
12784,0.822655,2.17451,1.42889,0.70593,6.21609,0.092267,2.08772,1.97155,1.10447,8.49365,0.245577,9.28849,0.556355,0.626767,2.61788,2.22066
12785,0.94936,1.44916,0.612662,0.202496,5.83308,0.0884694,3.71704,1.39824,1.13184,8.57782,0.279728,7.42497,2.08645,0.432622,0.481425,2.67935
12786,0.94189,2.16784,3.08202,0.104343,0.621772,0.446713,1.32782,1.06686,0.398042,7.62964,0.169753,7.42532,0.837933,0.243348,2.20243,0.770299
12787,0.367517,2.25813,3.00553,0.283264,5.28119,0.633516,2.48237,1.84041,0.812711,7.12941,0.256576,7.0662,1.38979,0.901792,2.27741,3.22869
12788,1.49691,1.84157,0.601342,0.259976,5.89997,0.164645,3.40654,1.28722,0.292611,6.70191,0.148763,5.21523,1.29339,0.423656,1.59892,3.13842
12789,0.502223,1.92127,2.28064,0.314874,0.759479,0.122208,3.71342,1.09895,0.755916,5.71035,0.267936,7.27485,0.320008,0.609154,1.51827,3.1671
12790,0.944241,1.89229,3.17143,0.35329,5.20576,0.178866,3.6526,1.80185,0.88437,6.35889,0.407811,7.31195,2.49119,0.378926,0.938035,3.37184
12791,0.907895,1.95731,2.78983,0.22583,3.70109,0.111237,2.67062,1.58504,0.356847,3.28658,0.274044,6.25171,1.21897,0.728719,2.2347,2.92852
12792,0.31069,1.67564,2.90009,0.600547,4.76766,0.105293,2.45851,0.639563,1.43892,2.25743,0.26,7.44302,1.14035,0.436452,2.16505,3.05075
12793,0.685793,1.92411,3.12877,0.396489,2.65669,0.130909,1.54092,0.816784,0.916437,8.53782,0.295376,7.26844,1.87118,0.629186,1.28866,3.57026
12794,0.697169,2.15525,3.0194,0.935377,3.08153,0.850312,2.27466,1.91551,0.577878,1.47695,0.495155,7.33253,1.36219,0.603889,2.24665,3.86997
12795,1.38696,0.336477,3.28234,0.533771,1.24924,0.108882,3.45406,0.516448,1.06006,4.61982,0.230368,3.16796,0.942799,0.407973,2.18749,3.04815
12796,0.35016,2.1929,2.49463,0.527491,3.24878,0.322962,0.906871,0.9646,0.597684,5.08073,0.226991,6.80755,2.40047,0.154098,2.13622,3.12333
12797,1.08599,1.67609,1.28206,0.221446,5.71113,0.110197,2.4912,0.830473,1.01926,7.95689,0.15317,3.07987,0.911617,0.230279,2.31324,1.04513
12798,0.473189,1.77972,3.1881,0.28382,2.02732,0.398829,2.88997,1.69473,0.282761,6.89462,0.143789,3.68471,1.37257,0.63376,2.30033,3.04395
12799,0.235123,1.33525,0.565136,0.302337,3.31893,0.535043,1.38936,1.45358,0.213052,6.92104,0.224736,5.71798,1.37777,0.640801,2.17461,2.12438
12800,1.37155,2.13817,1.57351,0.30673,0.888507,0.129319,4.37891,1.88667,0.672576,7.13877,0.217356,6.3852,0.572836,0.320067,2.18352,2.37975
12801,0.987717,1.12271,2.84856,0.440822,5.97059,1.04653,3.52965,0.912108,1.29809,7.45487,0.191123,7.1264,2.06365,0.345796,2.15514,1.05389
12802,1.08421,0.762959,2.87848,0.282742,4.07319,0.508724,3.42346,1.36449,1.07632,5.30906,0.47396,13.0201,1.16742,0.331841,2.26737,2.96205
12803,1.06773,2.15771,2.91211,0.189175,8.24973,0.392165,1.60296,1.53138,0.79248,7.65352,0.41525,7.18658,2.57813,0.262232,1.99446,2.53967
12804,0.997057,1.06161,1.36208,0.275319,2.85296,0.0930981,3.55427,1.44661,0.775776,6.6279,0.124681,5.22498,1.24874,0.177085,2.16387,1.74801
12805,0.260253,1.85677,2.62821,0.711655,2.29539,0.281377,3.05697,0.687166,0.90153,5.08915,0.243504,6.67529,1.27375,0.130883,2.1397,2.58607
12806,0.966319,2.22269,3.02722,0.297245,5.62205,0.454459,3.10134,0.811704,0.176,9.97529,0.473151,5.10019,2.65252,0.330284,1.86214,2.85523
12807,1.55982,0.378677,1.88873,0.241768,5.39794,0.119966,3.0942,0.80537,0.875181,8.07578,0.519612,1.29791,1.29344,0.410288,1.30835,3.05454
12808,0.828777,1.8871,1.39791,0.229431,5.88931,0.154665,3.60873,1.26629,0.880267,8.33863,0.155305,7.1317,1.32767,0.368833,2.11883,1.71934
12809,0.920658,0.493972,2.68063,1.12376,3.97567,0.139138,3.55685,1.76917,0.209984,6.85807,0.50409,7.09294,2.078,0.12684,1.63904,3.13073
12810,0.233913,2.10042,2.45342,0.291702,4.96819,0.0958695,2.31742,0.998681,0.81995,8.00532,0.197896,7.1756,0.740334,0.40759,1.84409,0.713577
12811,0.956037,1.17084,2.87823,0.597674,1.63801,0.375812,1.27006,1.27226,0.186215,2.95814,0.45715,7.25381,2.26616,0.690329,2.09658,3.26946
12812,1.04097,2.13039,3.00141,1.62574,5.46172,0.141291,2.78574,0.792273,0.810918,3.70367,0.0897956,6.88003,1.29123,0.670809,0.504178,3.05156
12813,1.27269,1.78626,3.15287,0.664405,4.20844,0.488464,2.73101,1.14733,0.693306,6.52121,0.137922,9.8511,0.783327,0.57661,0.783988,3.04547
12814,1.99942,1.66224,3.01906,0.796869,2.35075,0.446736,3.38307,1.66265,0.459394,3.85845,0.323512,7.35986,2.1507,0.161654,2.13346,3.37674
12815,0.995304,2.17186,2.9838,0.528357,1.84848,0.100579,1.85499,0.901142,0.270646,4.38774,0.479446,12.1555,0.439317,0.284856,1.47387,3.56296
12816,0.748177,0.601179,0.501242,0.623426,5.32324,0.437311,1.82875,1.81751,1.09438,2.74779,0.246359,7.20695,1.29001,0.806493,2.15978,1.57163
12817,1.01197,1.4288,1.04233,0.315665,1.45676,0.13686,2.58694,1.17684,0.723211,5.86699,0.185285,7.13456,1.22504,0.310635,2.04806,2.6898
12818,0.648431,0.865291,2.15611,0.291328,5.64382,0.815982,3.21966,0.79959,0.635105,6.80887,0.13954,9.98624,1.11043,0.266641,0.486944,2.02193
12819,1.08381,1.43645,0.420827,0.209738,1.91469,0.177712,1.49189,0.651061,0.222177,7.49917,0.469473,6.45089,0.97968,0.657237,1.14985,0.640585
12820,0.917853,2.13541,1.2367,0.285374,2.67292,0.231398,2.09365,1.3269,0.35051,6.66556,0.425135,4.47731,0.98167,0.59378,2.08515,3.91543
12821,0.41447,2.21671,0.570335,0.28899,5.46115,0.413985,2.88797,1.35022,0.825822,8.68148,0.20632,7.10337,1.33079,0.372793,0.9492,2.18714
12822,0.480741,2.11392,2.90654,0.788754,4.3489,0.0813887,3.14323,1.11607,0.500906,4.77386,0.0987437,7.3318,1.18352,0.41919,2.02539,2.99887
12823,0.326155,2.07575,0.537315,0.365978,5.47893,0.114971,2.77495,1.25446,1.06007,7.48827,0.167068,6.0005,2.08412,0.844674,1.24763,3.01595
12824,1.43932,1.19587,1.76874,0.540463,4.76748,0.122804,1.11361,0.779733,0.394037,8.47213,0.525671,7.043,0.297358,1.04216,2.02556,1.59975
12825,0.196488,2.14171,2.67619,0.19543,0.709846,0.393902,1.31925,1.67165,1.21984,1.8962,0.252326,7.27995,1.20365,0.225873,0.611727,2.93894
12826,0.961762,1.60914,3.04745,0.24492,5.42371,0.470283,2.50596,0.630001,0.400091,7.86257,0.170502,2.30729,0.327727,0.385398,1.61534,3.02645
12827,0.739693,0.385104,2.79302,0.215671,5.48324,0.400048,2.35211,1.16583,0.27814,5.28374,0.114224,7.56189,0.471288,0.177783,1.34451,2.37039
12828,0.902615,1.65476,2.91181,0.269145,4.34554,0.10135,1.50437,0.323573,1.0693,1.78553,0.170639,6.56694,1.25663,0.130597,2.16998,1.99012
12829,0.307014,1.71738,2.75035,0.223121,7.15804,0.0912785,1.76076,0.836302,0.848194,6.96487,0.432963,5.48122,0.682066,0.366876,2.13952,1.27097
12830,1.43389,0.916568,1.17032,0.619097,3.36565,0.128744,3.24131,1.72222,0.295388,5.78793,0.120735,7.51977,0.613402,0.285774,1.96431,2.84304
12831,1.68469,0.601465,2.20155,0.387381,5.27103,0.469247,2.65033,0.762633,0.691648,7.22802,0.205013,7.47754,1.17069,0.212654,2.12978,2.5381
12832,0.943142,1.24708,2.75391,0.378875,1.72984,0.390003,5.35802,1.45458,0.975295,4.3676,0.219342,4.85366,1.27502,0.234513,0.673457,3.29864
12833,1.07732,1.73285,1.9053,0.121784,3.0304,0.343409,2.61192,0.855452,0.57269,6.71628,0.162034,6.5479,1.24067,0.390437,1.87319,2.90316
12834,1.05594,0.925527,2.70181,0.26253,0.707551,0.136388,3.00786,1.56847,1.14085,2.93603,0.184773,6.65651,1.17228,0.389952,2.18334,2.9406
12835,0.997345,1.50794,2.51821,1.23769,3.59339,0.090183,3.06617,1.78305,1.0809,6.24006,0.167385,3.90016,2.55681,0.111979,2.05402,2.65761
12836,0.626214,1.58773,2.30505,0.457269,5.69162,0.687097,2.78339,1.5054,0.752617,7.1335,0.127303,7.06082,1.03986,0.343858,2.2129,3.3733
12837,1.5951,1.43965,2.74212,0.279604,0.99242,0.288627,2.05712,0.351687,0.805562,5.05812,0.161979,6.23167,1.08367,0.183446,1.18945,1.19665
12838,0.331748,0.983382,1.08438,0.464039,2.19957,0.12544,3.61303,1.24853,0.143447,7.71944,0.45612,5.40289,0.787399,0.380068,1.61492,0.91567
12839,0.178489,1.60875,2.70752,0.2362,3.68378,0.0841018,1.13266,0.923681,0.49939,7.30084,0.129178,2.18382,1.15195,0.774402,1.96147,3.13779
12840,1.41474,1.99731,2.77921,0.249312,5.97284,0.437008,2.74446,1.60419,1.0856,4.54937,0.400978,1.50807,2.24757,0.256926,2.16853,0.81409
12841,0.953663,2.09847,2.91822,0.346772,2.54948,0.398464,4.64912,0.832523,0.403148,5.99813,0.536717,7.20984,1.19323,0.231251,1.97017,2.92276
12842,1.05834,2.09918,0.456653,0.105781,2.78455,0.169846,1.72101,1.20026,0.795401,7.1144,0.0899778,6.88005,1.19452,0.331916,2.01218,2.80183
12843,0.978864,1.99855,2.69326,0.639858,2.79424,0.140586,2.69974,1.03484,0.232131,6.97993,0.412393,7.38143,2.29501,0.143832,1.36336,1.26504
12844,0.804195,0.803558,0.334279,0.289724,3.26954,0.589787,2.02286,1.1443,0.198941,9.82839,0.117831,7.50963,1.20347,0.330595,1.97677,3.03079
12845,0.733736,0.681179,2.74465,0.280536,4.76128,0.113999,1.50629,1.18587,0.69482,3.23021,0.459399,6.31968,1.24302,0.652761,1.94589,2.89437
12846,0.175446,2.17366,2.6284,0.289256,4.39667,0.144411,1.76369,1.3059,1.14321,6.60283,0.155031,7.35706,0.518067,0.361226,2.16486,1.36407
12847,1.02129,0.443617,1.71789,0.297567,5.0385,0.36715,2.88649,1.35304,0.688688,2.47082,0.107526,11.9644,1.03605,0.251965,0.556105,3.7046
12848,0.717781,1.61952,0.461523,0.949492,1.28803,0.0766737,1.27725,1.6021,0.772689,6.23201,0.145985,2.8833,1.21722,0.602984,1.67493,1.35472
12849,1.52679,2.08338,2.00442,0.303095,4.75655,0.130033,2.44419,0.982676,0.614888,6.88081,0.1394,6.28042,0.387214,0.40598,1.99826,2.89815
12850,0.164752,2.07924,1.87163,0.292304,2.85423,0.22702,0.804538,0.563044,0.728079,3.69168,0.199362,5.79203,1.07209,0.311901,2.0116,2.19499
12851,0.98598,2.28621,1.3816,1.14254,3.8196,0.120862,3.89396,0.821411,1.16043,2.30841,0.41382,5.77531,1.16348,0.580635,1.94871,2.64009
12852,0.907191,1.42709,2.54192,0.176896,1.14742,0.118305,4.02161,1.42687,1.10496,8.28144,0.164001,6.78619,1.21169,0.578817,1.89551,2.46602
12853,0.979518,2.12092,0.920856,0.548182,7.23488,0.719942,3.03284,0.73459,0.273934,3.4051,0.10088,7.20775,1.16228,0.587985,0.435643,2.81513
12854,1.06151,0.95529,0.813579,0.529016,2.27717,0.408862,2.63827,1.1997,0.288104,7.39176,0.490942,6.68176,1.15107,0.121501,1.99939,1.68
12855,0.665497,1.07757,0.539347,0.211699,4.1712,0.0954771,2.79467,0.339361,0.707173,4.03963,0.117388,5.23343,0.75762,0.258253,0.980766,0.803359
12856,0.910676,0.969452,1.1876,0.688785,1.36666,0.120482,3.0147,0.875674,1.60937,5.16699,0.199826,7.18369,1.19391,0.899492,1.33477,2.84063
12857,1.53294,0.34592,2.63659,0.641521,5.63301,0.664251,1.0477,1.21987,0.393862,5.07879,0.1433,7.5904,0.859075,0.350048,0.583092,2.07643
12858,0.386343,1.22551,2.81527,0.263287,3.84572,0.409864,1.39569,1.38628,0.387801,6.34944,0.0645567,6.11378,2.2646,0.228603,1.10931,0.724462
12859,0.421187,1.48717,3.02573,0.269824,0.758895,0.129152,3.37242,1.1716,0.387529,4.69505,0.154593,7.28103,0.601439,0.283937,1.752,1.08943
12860,0.599022,1.37657,0.511068,0.379624,1.48786,0.49908,1.16475,0.368722,0.499292,5.4861,0.170081,1.48299,2.86082,0.597971,1.92895,3.58446
12861,0.715709,0.411093,2.67974,0.284559,4.49612,0.37108,1.06186,0.515025,0.595455,5.44913,0.532271,2.85373,0.329715,0.692393,1.81275,3.13964
12862,1.43835,0.449634,2.27578,0.44449,3.37778,0.150677,2.04668,1.29464,0.15444,1.94957,0.0959485,7.20946,1.17905,0.344263,0.702044,2.69257
